BLOSUM 1,BLOSUM 2,BLOSUM 3,BLOSUM 4,BLOSUM 5,BLOSUM 6,BLOSUM 7,BLOSUM 8,BLOSUM 9,BLOSUM 10,BLOSUM 11,BLOSUM 12,BLOSUM 13,BLOSUM 14,BLOSUM 15,BLOSUM 16,BLOSUM 17,BLOSUM 18,BLOSUM 19,BLOSUM 20,BLOSUM 21,BLOSUM 22,BLOSUM 23,BLOSUM 24,BLOSUM 25,BLOSUM 26,BLOSUM 27,BLOSUM 28,BLOSUM 29,BLOSUM 30,BLOSUM 31,BLOSUM 32,BLOSUM 33,BLOSUM 34,BLOSUM 35,BLOSUM 36,BLOSUM 37,BLOSUM 38,BLOSUM 39,BLOSUM 40,BLOSUM 41,BLOSUM 42,BLOSUM 43,BLOSUM 44,BLOSUM 45,BLOSUM 46,BLOSUM 47,BLOSUM 48,BLOSUM 49,BLOSUM 50,BLOSUM 51,BLOSUM 52,BLOSUM 53,BLOSUM 54,BLOSUM 55,BLOSUM 56,BLOSUM 57,BLOSUM 58,BLOSUM 59,BLOSUM 60,BLOSUM 61,BLOSUM 62,BLOSUM 63,BLOSUM 64,BLOSUM 65,BLOSUM 66,BLOSUM 67,BLOSUM 68,BLOSUM 69,BLOSUM 70,BLOSUM 71,BLOSUM 72,BLOSUM 73,BLOSUM 74,BLOSUM 75,PAM 1,PAM 2,PAM 3,PAM 4,PAM 5,PAM 6,PAM 7,PAM 8,PAM 9,PAM 10,PAM 11,PAM 12,PAM 13,PAM 14,PAM 15,PAM 16,PAM 17,PAM 18,PAM 19,PAM 20,PAM 21,PAM 22,PAM 23,PAM 24,PAM 25,PAM 26,PAM 27,PAM 28,PAM 29,PAM 30,PAM 31,PAM 32,PAM 33,PAM 34,PAM 35,PAM 36,PAM 37,PAM 38,PAM 39,PAM 40,PAM 41,PAM 42,PAM 43,PAM 44,PAM 45,PAM 46,PAM 47,PAM 48,PAM 49,PAM 50,PAM 51,PAM 52,PAM 53,PAM 54,PAM 55,PAM 56,PAM 57,PAM 58,PAM 59,PAM 60,PAM 61,PAM 62,PAM 63,PAM 64,PAM 65,PAM 66,PAM 67,PAM 68,PAM 69,PAM 70,PAM 71,PAM 72,PAM 73,PAM 74,PAM 75,Class
-0.03070901,-0.001959695,-0.00069474,0.010607158,0.002678892,0.023177049,0.01779613,0.006196993,-0.016329825,-0.005034246,-0.029645336,0.003027433,0.008745904,-0.00954198,-0.008469824,0.014718471,-0.017739572,-0.004386829,0.017443988,0.003773285,0.004167117,-0.001943745,0.022761298,-0.013404249,0.015920427,0.025240874,-0.006246394,0.020027614,0.015769964,-0.008145592,-0.010199078,-0.005707902,0.010398172,-9.49E-06,-0.025928739,-0.011806519,0.017336032,-0.023929835,-0.007415999,-0.009933108,0.004356399,0.014459086,0.017288834,0.009237527,0.016830681,-0.016544264,-0.00254893,0.010878745,-0.019613408,-0.000336022,-0.025788674,0.007365411,0.009672484,-0.011194486,-0.001820129,0.015208516,-0.016429013,0.020718244,-0.021289657,0.011531594,-0.029792425,0.01577644,0.010826608,-0.010355865,-0.012178908,0.028655053,0.015171645,-0.017935402,0.004143538,-0.018404447,-0.01657902,0.018855753,0.00781863,0.005541871,-0.0106803,-0.016019454,-0.005565549,0.007368441,-0.008039124,0.001293896,0.015108655,0.019313051,0.013998397,0.011335109,0.005437336,-0.00931628,0.000420552,0.009553119,-0.009188194,-7.98E-05,0.018378662,0.020367267,0.008874354,-0.005135321,0.001447348,-0.016897002,0.003049098,-0.008116864,0.001937167,0.006949826,0.02135854,0.012380549,0.025593054,-0.00496803,0.011889068,-0.022568729,-0.004234764,-0.021295652,0.001566721,0.005039585,-0.005072129,-0.002493484,-0.016483836,0.006778912,0.019705477,0.019269698,-0.007825398,-0.003602581,-0.00422485,-0.003450775,-0.010170814,0.005488467,-0.019301087,-0.000600222,0.01662366,0.001351121,0.001279513,0.006506893,-0.009251885,0.009429714,0.015975745,0.01729058,0.00884244,-0.004818487,-0.007752698,-0.013279282,0.009339558,-0.002513348,0.004777275,0.010322435,0.0326291,0.0064197,0.004536597,0.006653312,0.016499142,-0.011819712,-0.008801366,-0.014421158,-0.0108679,-9.38E-05,1
0.011450456,-0.006014806,0.048653042,-0.010156254,0.012515799,-0.01054608,-0.005734095,0.048516889,-0.002995713,0.008514012,-0.003612636,0.001820884,0.048349485,-0.005857155,-0.014283514,0.002544832,0.01761015,0.005618823,0.006930834,0.015961765,0.005846607,-0.005975739,0.006852611,0.025693603,0.016107194,-0.004483367,0.015210271,0.010001944,0.011706317,0.009455414,0.001803965,0.003498605,-0.021880814,0.040632758,0.010096054,0.013151141,-0.004042445,-0.015816954,-0.011091601,0.012049942,0.005495401,-0.008692277,0.004633637,0.027268428,-0.001653027,0.003483386,0.023533597,0.004323534,0.012813193,0.008996681,0.003186851,0.003253815,-0.003169265,0.047052431,0.018173694,0.008215223,0.009451078,-0.001421827,-0.038394451,-0.005168451,-0.003013209,0.015159716,-6.13E-05,-0.013111856,-0.023651052,-0.001043854,0.022187833,0.002384264,0.010184934,0.008329568,0.011164026,0.021052557,-0.003602459,0.019421774,0.011978168,0.01093427,0.006277478,0.005430718,-0.000287447,0.024454672,-0.003255588,-0.010631349,0.004316151,-0.004865002,0.026903534,-0.002760582,-0.011647577,0.003791304,0.006573957,0.035457774,0.006360035,-0.00190931,-0.000485239,0.020466904,-0.006047523,-0.001637006,0.021867676,-0.011022108,-0.007827099,0.006720845,-0.011140803,-0.011623791,0.014665619,0.01580845,0.000792898,0.002077291,0.005892667,-0.00170796,-0.010753128,0.02149866,0.020595742,0.003777167,-0.011790947,0.003399352,-0.011669194,0.01153416,0.018286187,0.006954367,-0.009032158,0.024334328,0.001450719,-0.012678466,0.014469333,0.017641775,-0.008394087,0.005164467,0.019675046,-0.008727224,-0.012203756,-0.001580715,0.013879975,-0.000479247,-0.011622283,0.003654878,-0.004813176,0.015088292,0.0051991,0.008409058,-0.012377412,0.005433589,0.003982237,-0.012497343,0.011055673,0.022816725,-0.013196188,0.012157661,0.022337092,-0.000116983,-0.011801715,-0.009780652,1
-0.004473494,0.017155954,-0.009588798,0.028252139,-0.00074816,-0.029718095,0.025760861,-0.006939668,0.010165007,-0.002585004,0.037365037,0.015733385,0.013704934,-0.00376813,-0.000759675,0.013473319,-0.010267192,0.031631405,0.012479651,0.00801038,-0.017094422,0.000679454,0.016606967,-0.002155053,-0.002307299,-0.032635885,0.010169733,-0.002316336,-0.011177834,0.014422131,-0.002718797,-0.001601838,0.002435351,0.007791544,0.001444566,-0.015226849,0.022213759,0.025267683,-0.000420516,-0.001136622,-0.028416237,-0.010704977,0.017387954,0.001457384,0.004292351,-0.008105502,-0.014011172,0.016110509,0.002507436,0.001441713,0.036849187,0.007644859,-0.006093335,-4.52E-05,0.005180752,0.009845336,0.008669401,0.009531428,-0.012303364,-0.011242379,-0.021622357,0.004453854,-0.008328519,-0.003864962,0.017295114,0.01591173,0.017954476,0.007602327,0.010443385,-0.015678134,0.052312565,0.000966294,0.003577619,-0.002067527,0.00184843,-0.014492077,0.012944538,-0.002426452,0.022945546,-0.009071401,-0.051933583,0.017011558,0.001118839,0.031622606,0.001993242,0.055322168,0.002780638,0.017102716,0.024293841,-0.005576472,0.009348928,-0.002352821,0.014700508,0.009451151,0.005978008,-0.007958873,0.017295573,-0.013027954,0.005007866,0.016526296,-0.022112129,-0.020204062,-8.84E-05,-0.004614821,0.010611065,0.001667394,0.009593511,-0.004860605,0.01018822,0.009924799,-0.000759349,-0.026350812,0.013215106,0.017740138,0.021792616,-0.005227296,-0.015287685,-0.016832091,0.001194374,-0.008558182,0.010980013,0.005382033,0.024308879,0.013872972,0.002402599,0.012773414,0.004036021,0.014344525,0.015538367,0.001978878,-0.008022905,0.019396507,0.018433106,-0.011143983,0.012614233,-0.025597351,0.0043614,-0.003210317,-0.00457022,0.00979256,-0.001687018,-0.006636323,0.011263368,-0.001392996,0.015148489,0.012684931,-0.003004279,0.012271815,-0.009001121,-0.01580851,1
0.003602905,0.001513704,-0.012547142,-0.002309835,-0.001170879,-0.005026232,0.002458961,0.008390854,-0.003517884,0.004724475,0.009711628,0.014398748,0.00374403,0.022392409,0.004383874,-0.02803448,-0.005920572,0.002886381,-0.011930041,-0.00783894,0.004112782,0.010124256,0.000641398,-0.011908357,0.007293447,-0.001844057,-0.002818815,-0.016425143,0.004585336,-0.004746549,0.003092391,-0.003520766,-0.00128539,-0.014313182,0.019925819,-0.003266206,-0.005048344,-0.013693725,-0.003771681,-0.010739773,-0.00393364,0.016861059,-0.007765276,0.005684899,0.011156067,-0.012911351,0.007079513,-0.010579988,-0.014658402,-0.003811761,0.014417102,0.016612695,-0.008888504,-0.008965357,0.006884124,0.002065991,0.015356443,0.009161204,-0.002780613,-0.001108868,0.004317474,-0.004207445,0.003171853,0.006816901,0.011349139,0.006242956,0.021375698,0.008060224,-0.01337175,0.0049784,0.020874896,0.008719458,0.007168914,-0.011535623,-0.008690913,-0.009856606,0.005738773,-0.000252618,-0.002360552,-0.008189676,-0.00533855,0.001661579,0.004503371,-0.011078411,0.006677611,0.01380068,0.001157827,0.011709314,0.01707098,-0.003939875,-0.014843014,0.007283817,-0.015118469,-0.00254978,0.004353699,0.001973479,-0.004039672,0.003688629,0.004161425,-0.00159643,0.003986296,0.001262847,0.003252168,0.003388515,0.011586307,0.000438714,0.00258129,0.011109972,0.007240908,0.001852049,0.006711593,0.010087492,-0.00958372,-0.001858788,-0.000699507,-0.002171516,0.011648695,0.008350594,-0.000850942,-0.001003864,-0.002423378,0.001201794,-0.018301288,0.008165087,0.004477833,0.008379751,0.001241852,0.014945687,-0.003766237,0.005109072,-0.002462357,-0.010994764,0.011629282,-0.009887108,0.006321881,0.007043628,-0.004241628,-0.009782645,0.00737234,0.000758295,0.000249597,-0.02277121,0.009372958,0.011971851,0.006598726,0.012146426,-0.003496918,-0.000865788,0.000361945,0.002269324,1
-0.01626793,-0.020248336,-0.013293462,0.002455794,-0.007959661,0.004423864,0.0147674,0.009770666,0.009295416,-0.024364836,0.005963751,-0.012851692,-0.022497696,0.016219566,-0.016377977,0.012794967,0.008783569,0.004777194,-0.003107903,0.02750072,-0.00354826,0.025402619,-0.010991532,0.017459827,0.002277168,0.01077815,-0.017638138,-0.019054468,0.015486779,0.032052157,0.01501578,-0.015282083,-0.012628611,0.051492003,0.016197545,0.021089713,0.01130878,-0.012783824,0.012542331,0.004193431,0.024418783,-0.027177454,-0.011589132,-0.010813973,-0.013272104,-0.020640839,0.018662922,0.011869263,-0.037291567,-0.042840066,-0.02276483,0.022000816,0.006790157,-0.02943009,-0.01886691,-0.011203114,0.000925027,-0.005618824,0.04084801,-0.040294847,-0.016252517,-0.004026026,0.012850078,-0.027565899,-0.011689651,-0.020486105,-0.024503692,-0.016780648,0.019359784,0.011056927,0.00646353,-0.052916977,-0.018625022,-0.015106725,-0.01829001,-0.008887414,-0.007559992,-0.002235319,0.010510682,-0.001252945,0.004598108,0.010562161,0.007959777,0.000754655,-0.013780174,0.000350769,0.003025588,-0.008435443,-0.019495119,-0.017599021,0.014839408,0.002149698,0.017129931,-0.001476686,-0.007637997,-0.01184721,-0.00833465,-0.006608371,-0.008452375,0.012666132,0.009170141,0.001578783,-0.000694649,0.004386094,-0.012008618,-0.002994039,0.006102625,-0.019793512,-0.000708425,-0.008567448,0.022853468,-0.005545389,0.017764019,0.015484324,0.017853289,-0.005092292,-0.000831016,0.014459285,0.00647125,0.008130353,-0.008836438,-0.00713665,-0.01804355,0.009967188,0.012552984,0.009194886,-0.020229568,0.006017707,-0.004160293,-0.031762744,-0.000220303,0.01334302,-0.006947738,-0.010467154,0.019485277,-0.001393287,-0.021763067,-0.00028456,0.002370214,-0.028702677,-0.013610657,0.004686671,-0.020435832,-0.013830476,-0.00500414,-0.019229563,0.015045934,0.011006778,0.027973747,0.012233825,1
0.000944834,0.020804459,0.006975996,0.002492055,0.001104804,-0.00375868,0.013874969,-0.017883467,-0.012518731,-0.003430317,0.002579213,0.023699988,0.006186895,-0.001831599,-0.002409289,-0.020989868,-0.011999058,-0.013925351,-0.009258221,0.015756416,0.012762792,0.00772743,-0.004620916,-0.01215846,-0.000946516,-0.003030864,0.00613706,0.010810602,0.016407324,0.001914513,-0.00609914,-0.008040884,0.012365142,0.008775449,0.002368149,0.003588672,-0.015865132,0.011093698,-0.006338726,0.005576495,-0.011414151,-0.003820446,0.005710578,-0.010267749,-0.009395303,-0.005337485,-0.019663157,-0.01648149,-0.003259672,0.017481131,0.012460319,-0.014965405,-0.024144349,-0.015239883,-0.012290693,-0.008806811,0.011707454,0.011951776,0.012449592,-0.044815223,-0.01779385,-0.012069891,0.019465409,0.004651418,0.004521404,-0.034815101,-0.008997921,-0.02438003,0.002620562,0.018660261,0.006020994,-0.007618042,-0.023383831,-0.01097437,0.00566902,-0.008713574,0.028201845,-0.00194657,-0.00142268,0.01364474,-0.003996817,0.022928364,-0.00024847,-3.21E-05,-0.005550248,0.002078284,0.01651181,-0.000999997,0.001524477,-0.009916345,-0.000453505,0.004267371,0.003139215,-0.000495181,0.000168462,0.007530715,0.014972301,-0.000164294,0.000912523,0.006697229,0.008741764,0.007195135,-0.001275837,0.00946303,0.012517086,-0.004941914,-0.001731548,0.002536714,-0.008742761,0.007777352,-0.001343214,0.004013419,0.001211718,0.001382569,0.007718139,0.005608671,0.011896281,0.001528112,0.000782515,-0.000681616,-0.004721539,0.002048823,-0.000516941,-0.022727734,0.010947955,-0.004033959,0.01180738,-0.000898229,0.0214243,0.002040083,0.001800194,0.002109392,-0.008088453,0.012925097,0.011105363,0.010040102,-0.00468188,0.006933708,-0.001621767,-0.019720591,-0.010653557,1.11E-05,-0.013841574,-0.013846303,0.00634343,-9.83E-05,0.016088023,0.0109592,0.017726107,-0.002787044,1
0.025369946,-0.003230163,0.0053357,-0.005465344,0.002766331,-0.008442526,-0.012394737,-0.016167191,-0.01582443,0.000143988,-0.005624743,-0.00561621,0.029225142,0.004160154,-0.000175456,-0.006539695,0.000257154,0.016111108,-0.002166073,0.022962024,-0.002170636,0.008507504,-0.002962152,0.00204015,-0.000850338,0.020676932,0.017030693,-0.011723095,0.018744242,-0.005209354,-0.001084602,-0.003415074,0.002858334,0.00595549,0.003839148,-0.013999298,0.007882374,-0.012894714,0.001052591,0.005388577,0.020565223,-0.000265052,-0.019912966,0.00440726,0.002338695,0.03262699,0.015776176,0.002857611,0.009239118,0.002320758,-0.020916911,-0.000869554,-0.007516876,0.003794821,0.005262576,-0.021686504,0.009658377,-0.011383984,0.000105445,-0.011806785,-0.006052879,-0.000488359,0.001821453,0.00670593,-0.001008813,-0.000111977,0.022166557,-0.003372438,-0.002105628,0.001335512,0.008118085,-0.005376857,0.002047932,0.008955405,0.000975837,0.028690026,0.004754967,-0.00402387,0.000632538,0.000600017,-0.001223411,-0.004159606,0.001899082,-0.00892301,0.007649248,-0.009861244,0.003347056,0.01413972,0.010370174,0.007811806,-0.01431185,-0.001774871,0.005952941,0.007901439,-0.015511368,-0.009874844,0.004229358,-0.006104206,-0.002885056,-0.004202598,0.023306055,-0.005003945,0.001719662,0.014913209,0.010291903,-0.003304106,-0.002036612,-0.010602064,-0.009785445,-0.005153926,-0.008718019,-0.009439114,-0.008141844,0.004301521,0.01010167,0.004314954,0.011337137,-0.005369741,0.013797092,-0.004581324,0.028569928,0.001672428,0.001269883,0.016704763,-0.001030233,-0.032043556,0.004057266,-0.023880606,0.011418349,-0.008131527,-0.012440335,-0.012366211,-0.020720162,0.003003217,0.004142317,-0.002883839,0.005770181,0.001801899,-0.003635915,-0.003411012,0.008035362,-0.008307156,-0.010914856,0.010482244,0.001617631,0.002087717,0.001214467,0.016656288,-0.016007686,0.006945114,1
-0.011450441,-0.010957148,0.008948393,-0.007527905,-0.002866332,-0.003514988,0.013461125,0.003351694,-0.009257643,-0.009646855,0.006924143,-0.000221428,-0.006144338,0.020143828,0.006554803,0.00073266,0.010245719,0.014211322,-0.000716961,0.007084308,-0.024611416,-0.007050702,-0.001534735,-0.005920311,-0.001854032,0.00914633,-0.005883634,0.009643245,-0.001934119,0.006343806,-0.012600918,0.019823378,-0.000555902,0.003222088,0.019504821,0.014809645,-0.013546458,0.003283554,-0.022836816,0.002964455,-0.004168151,0.014710928,-0.010075657,-0.013801459,0.021804293,0.002902486,0.00366806,0.015019147,-0.009085025,-0.007385591,-1.32E-06,-0.004258012,0.005603346,0.005457678,0.005598439,-0.037970767,-0.008327514,-0.034666624,0.021005498,0.010192115,0.010851766,-0.006176242,-0.009275358,0.006782006,-0.026630606,-0.001659051,-0.001323583,0.000327072,0.022452319,-0.015431771,0.001947702,0.001671654,-0.003451156,0.001067927,-0.01676227,-0.005140952,-0.001468366,0.005097818,-0.000946728,-0.004733727,-0.000828908,0.004328619,0.002559894,0.009709558,-0.011615363,-0.004004585,0.008862742,-0.02374861,0.00690722,0.000400328,0.005014,-0.017023912,0.001939319,0.003318342,-0.003645712,-0.006327151,-0.004105471,0.00567304,-0.007802043,-0.008438268,0.003366645,-0.007868757,0.011043052,-0.021125639,-0.003550074,-0.015932669,0.004690517,-0.007354469,0.000125321,0.00561373,0.007718991,0.009575986,0.00876952,-0.005257094,-0.002886784,-0.009032445,0.002629422,0.008268217,-0.011942054,-0.009505092,-0.000222802,0.00464703,0.004302533,-0.003093506,0.002581001,0.000741961,-0.005084364,-0.008514237,0.01307347,-0.008886636,-0.01958675,0.004266888,-0.020048086,0.008634172,-0.005969824,0.002212441,-0.001778004,0.007674298,-0.010997017,-0.004524147,0.003874078,0.009126629,0.008008792,-0.007860534,0.00547779,-0.004265588,0.005191995,0.004312998,-0.004588901,0.00057002,1
-0.00067612,0.005106066,0.001847425,-0.003534597,-0.016325984,-0.005044162,0.012725586,-0.005093348,-0.007011166,0.009446593,0.015073088,0.007401549,0.011178388,-0.003698884,-0.003374366,0.00261766,0.001625859,-0.001053621,0.003837122,-0.003407654,-0.005239159,0.008154494,0.003812031,0.000561923,0.004306941,0.01938413,0.014127829,-0.006496324,-0.004758592,0.004653504,-0.003624459,0.006986872,-0.007893835,0.011000969,0.01107346,0.010136431,0.009315438,0.010032008,-0.003750916,0.008837213,0.009718231,0.003788171,-0.006606356,0.012327947,0.005320669,-0.004064846,-0.000106261,0.00529678,0.00011138,0.002066579,0.002900912,-0.018028672,-0.009726217,0.005030415,0.009793122,0.006471144,0.011534677,-0.004817012,-0.002759762,0.012732829,0.006979126,-0.005595835,0.012435256,-0.012593398,-0.002526129,0.008689539,0.004097356,0.007370595,-0.009519828,0.009246717,0.012172914,-0.015767925,0.012692712,-0.004948186,-0.000152456,0.004914097,-0.004650714,0.002311107,0.011821226,-0.010996332,-0.001301526,0.000390749,-0.001013296,0.003065184,-0.002411268,0.010454884,-0.001189477,0.01052193,0.014451816,0.006853887,0.000920734,0.005574157,0.002424861,0.010959667,0.011080403,0.001956334,0.017687897,-0.001126262,0.003188649,-0.013879101,0.014145262,-0.012610636,0.007400149,0.00145098,0.004080947,-0.000100802,-0.002752869,-0.009840428,-0.013373806,0.011929631,0.003037267,-0.010337849,0.018103085,0.002254106,-0.004711037,0.0110436,-0.000372838,0.006072045,0.004174504,-0.001123604,-0.002488777,-0.001027013,0.001417183,0.006274919,-0.003551377,0.001208925,0.004244376,-0.004726825,0.004315492,-0.011617312,-0.002844585,-0.012759102,0.008012006,0.001908003,-0.00154175,0.002756084,-0.001039964,-0.009077378,-0.007865248,0.00455901,-0.00035609,-0.002546173,0.001037653,0.002196869,-0.001583792,-0.00126748,-0.000402085,-0.017328525,-0.005856562,0.005656709,1
-0.008731602,0.021507974,-0.000787814,0.009836702,-0.01953281,0.005789111,0.007411382,-0.004904508,0.011327432,-0.005715267,-0.00544357,-0.009987887,0.002055663,0.014502197,0.005364797,-0.000316419,-0.006557646,0.029956077,-0.015824799,-0.010589263,0.014779992,-0.026184281,0.004341245,0.004424027,0.003739811,-0.00460553,0.009359528,-0.008929319,0.001485941,-0.013179857,0.027553889,0.001122997,0.008630139,0.007403365,-0.001140421,0.023316492,-0.005429698,-0.001252943,0.005733081,-0.004248891,-0.006903643,-0.003256616,0.017769543,0.000159951,0.000656848,-0.012064815,0.013220462,-0.0221164,0.01706655,-0.011286462,0.026449309,-0.007742156,-0.006589327,-0.004493639,-0.008712074,0.00824188,-0.005213336,0.002194155,-0.01647104,3.90E-05,0.001762159,-0.009108068,-0.000381282,0.007003286,0.012873903,-0.041326632,-0.010735295,0.015566614,-0.000477145,0.01389606,0.017611281,-0.006899513,-0.017492201,0.007070437,0.00714219,-0.023100186,0.003553683,0.002827613,0.01971095,-0.003811643,0.017641403,-0.002313239,0.000637605,0.003536148,-0.009295339,-0.018022858,0.001589143,-0.003628722,0.009959152,0.002407201,-0.002869903,-0.004062797,0.014552077,0.005741569,0.012837582,-0.001034317,-0.003071674,-0.001031343,0.000169912,0.003285425,0.003080732,-0.010927074,0.006421061,0.010985574,0.004668771,0.017736133,-0.008019243,0.006566941,0.00744623,-0.003422036,0.023112596,0.012655423,0.010360344,-0.003804652,0.001663123,-0.015573452,0.006575646,-0.003358358,0.004698986,0.003822878,-0.00713765,-0.007161401,-0.005018097,-0.002406144,0.011399308,0.019892133,-0.016244809,0.014340294,-0.003067463,-0.001530842,0.001768437,0.002093545,-0.007681868,-0.002896077,-0.005234258,-0.010560628,-0.001828679,-0.00799449,-0.001219131,-0.011693102,-0.027785011,-0.007960807,-0.009418276,-0.006265883,-0.011615083,0.003169742,0.013613793,0.01721572,-0.006837609,0.011797679,1
-0.000733615,0.00026091,0.006982571,0.013334624,0.000452322,0.002428993,0.011501316,-0.018557096,-0.005023566,-0.001294483,-0.001554665,-0.003806414,-0.020853224,0.017066387,-0.004528012,-0.011348889,0.006377569,0.015281853,0.004581036,0.013301081,-0.011638786,-0.007611282,-0.008567267,0.003409154,-0.003294413,-0.00157409,-0.000661174,-0.002560752,-0.002795735,0.009264474,0.000454013,-0.001575172,0.003395286,-0.003034384,-0.005989918,-0.002245606,-0.00494328,-0.007389501,0.000528084,-0.009606449,0.004714625,-0.00648634,-0.02435596,0.015450805,-0.0190305,0.015939106,-0.038077853,0.010587011,-0.006679285,0.007348154,0.000353728,0.009321062,-0.017811313,-0.007951276,-0.001641076,-0.020351207,-0.002764509,-0.001561184,0.002690521,-0.0001216,-0.004206547,0.003187756,-0.008060143,-0.00835257,0.004228661,-0.004436807,-0.00796447,-0.003155483,-0.006483769,0.003042646,-0.003971738,0.007694886,-0.004384388,0.008405099,0.000906946,0.000663078,0.019084756,0.005850844,0.005108632,0.002623338,0.002511621,0.007279389,-0.00386115,-0.008883005,0.008457077,-0.007404712,0.00765057,0.002271638,0.00551258,-0.007874089,-0.009243204,-0.001949535,0.002313852,0.002890169,-0.003093703,-0.013112788,0.011362003,0.005903142,0.003428949,0.005683651,-0.00589203,-0.00568659,0.00616602,-0.002715306,-0.002332844,-0.005792218,0.014817866,0.001908021,0.009046508,0.001339673,-0.005673013,0.001110101,-0.004781678,0.000124214,0.000465332,0.006771907,-0.006678244,0.018081744,-0.003903372,-0.016954328,0.007599696,0.017680602,0.005565477,-0.018104416,-0.011142737,0.00549538,0.031622301,0.018994628,0.02375593,-0.014127352,-0.009491594,0.011332072,-0.00996746,0.006468861,0.011411743,-0.007683896,-0.010918301,0.020096054,0.004032375,0.009515206,-0.004188992,0.003162498,0.002107624,-0.003639007,-0.003637413,-0.003888293,0.007769252,-0.002835948,0.008414186,0.001544175,1
0.006493265,0.009292407,0.009948574,0.007610474,-0.008333429,0.009542315,0.016635307,0.013207092,0.015753955,-0.014176717,0.065121511,0.005014852,0.021087433,-0.022368982,-0.011974485,-0.020221022,0.016280094,-0.011048476,-0.021544861,-0.001881105,-0.000442509,0.005188574,-0.009137509,-0.011491407,-0.002932154,-0.006406438,0.003062825,-0.018625188,-0.026953165,-0.014074729,0.008581536,0.008093597,-0.022203364,-0.024649472,0.004170958,-0.023447371,0.016471004,-0.010109961,-0.022605594,0.006798461,-0.024015598,0.01583622,0.016232153,-0.018869395,-0.005703451,-0.026710518,0.044003426,-0.00255076,-0.013039065,-0.030274428,0.002716601,0.003017858,-0.018276704,-0.027335555,0.017225502,-0.015324937,0.047930466,-0.004318819,0.032127861,0.003122749,0.006292772,-0.004577725,0.009975014,-0.025452089,0.038694702,-0.00138101,0.023112325,-0.010503505,-0.009806564,-0.017907429,0.006027674,0.029586272,-0.019550983,0.011898192,0.027513089,-0.000329681,-0.00889666,0.019871825,0.004567787,-0.000727892,0.001830166,0.035059678,0.038439885,0.016083885,-0.014964494,0.064373726,-0.002220243,0.050890973,0.004757891,0.008331215,-0.012309458,-0.019577521,-0.014182342,0.002758653,-0.016531621,0.001184542,0.007274317,0.013829973,0.002346008,-0.004665896,0.010847521,-0.004205762,-0.023980065,-0.008205408,0.005978008,0.012812574,0.015206205,0.037232037,0.018419392,0.002698566,-0.007918959,-0.021053015,-0.016036291,0.000326818,6.76E-06,-0.024157945,0.02644791,-0.006431144,0.022297603,-0.011860016,-0.013968379,-0.031335403,-0.012073548,0.016268483,0.038405046,-0.011493475,-0.016794933,0.026683247,-0.000749971,0.020827224,-0.024464629,-0.063056013,0.013210647,-0.014593713,-0.001187212,-0.006684918,0.001648826,-0.005330564,0.014056704,0.008379185,-0.004746963,-0.045317463,-0.00821092,-0.033627687,0.026398526,0.018590059,0.010472585,0.018815662,0.029085165,-0.010850075,1
0.018852042,0.008863762,0.003731876,0.016245826,0.00366583,0.000219406,0.004363289,0.003428041,-0.010895263,0.04394921,0.012514119,0.011913203,0.011561133,-0.028663155,0.003756459,-0.00334613,-0.011311629,-0.015395638,0.018577514,-0.007581671,0.005026868,-0.007639731,-0.0114658,0.023671719,-0.009244819,-0.016570289,0.006245415,-0.013064216,0.001021007,0.006673777,-0.002565651,0.016719649,0.010341463,0.014756521,-0.013025409,-0.006079121,-0.000266889,-0.007720587,0.002154046,0.000876688,0.017700041,-0.002038259,-0.024239167,0.013265517,0.007489123,-0.027173541,0.00673725,-0.010077976,-0.003334642,-0.007308781,-0.013068536,0.023271801,0.00327387,-0.003637145,-0.00902252,0.012711372,0.016831472,0.009328558,-0.009826087,0.015348495,0.015703516,0.000449937,-0.016338618,0.00850638,0.002296873,-0.021116499,0.023334745,0.003270552,0.008050316,0.006417357,-0.016172997,0.037927604,0.000607365,0.025508698,0.017782863,0.011669482,4.09E-05,0.005041852,-0.006236943,0.014430482,-0.008864051,0.003988436,0.008503284,0.007776543,0.013113469,0.014382669,0.008253348,0.012455746,-0.00689704,0.00995187,-0.00141938,-0.00091819,-0.009984776,-0.01220598,0.011489686,-0.000309685,0.004063159,0.006479026,0.010969042,0.013110854,-0.015135585,-0.009912856,0.005457524,-0.000806454,-0.006388196,0.003410873,0.013726302,-0.003947974,0.003676538,0.004985867,-0.006215984,-0.004157766,0.003648562,-0.003152074,0.01083411,-0.009264503,0.014616798,-0.003063231,0.00980654,-0.002924938,-0.013132331,-0.003375063,0.001621429,0.003957981,0.013339591,0.002441443,0.006298239,0.001895178,0.002226003,0.000485164,0.017628364,-0.021236978,0.001623806,-0.000388197,0.002293915,0.015111999,0.011877866,0.013773762,0.011554709,0.005320746,-0.017910179,-0.024399461,0.0102063,0.008493671,-0.003594686,0.005029844,0.004834725,-0.003774536,0.006084201,-0.005319261,1
